cd_representante;nm_representante;cd_cliente;nm_cliente;nm_cidade;nr_pedido;dt_emissao;dt_entrega;vl_pedido;qt_produto;vl_unitario;vl_item;cd_produto;nm_produto;ps_unitario;familia_produto
19;"DISCAM COMERCIO E REPRES. LTDA.";50377;"MAKRO ATACADISTA S.A.";SERRA;615646;2010-09-06;2010-09-27;NULL;11.00;48.48;533.28;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50377;"MAKRO ATACADISTA S.A.";SERRA;615646;2010-09-06;2010-09-27;NULL;1.00;88.12;88.12;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50393;"MAKRO ATACADISTA S.A.";"SAO JOSE DOS CAMPOS";615605;2010-09-06;2010-09-23;NULL;1.00;63.05;63.05;4863;"COPO CP180BES/ABNT/FMT 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50393;"MAKRO ATACADISTA S.A.";"SAO JOSE DOS CAMPOS";615605;2010-09-06;2010-09-23;NULL;1.00;70.05;70.05;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50393;"MAKRO ATACADISTA S.A.";"SAO JOSE DOS CAMPOS";615605;2010-09-06;2010-09-23;NULL;2.00;51.22;102.44;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50393;"MAKRO ATACADISTA S.A.";"SAO JOSE DOS CAMPOS";615605;2010-09-06;2010-09-23;NULL;2.00;93.13;186.26;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50407;"MAKRO ATACADISTA S.A.";"RIBEIRAO PRETO";615611;2010-09-06;2010-09-23;NULL;1.00;70.05;70.05;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50407;"MAKRO ATACADISTA S.A.";"RIBEIRAO PRETO";615611;2010-09-06;2010-09-23;NULL;2.00;89.82;179.64;90824;"COPO CP300B/ABNT/FMT 2000UC FORMATTO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50407;"MAKRO ATACADISTA S.A.";"RIBEIRAO PRETO";615611;2010-09-06;2010-09-23;NULL;4.00;51.22;204.88;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50407;"MAKRO ATACADISTA S.A.";"RIBEIRAO PRETO";615611;2010-09-06;2010-09-23;NULL;1.00;93.13;93.13;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50415;"MAKRO ATACADISTA S.A.";"S JOSE DO RIO PRETO";615616;2010-09-06;2010-09-23;NULL;6.00;70.05;420.30;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50415;"MAKRO ATACADISTA S.A.";"S JOSE DO RIO PRETO";615616;2010-09-06;2010-09-23;NULL;4.00;70.04;280.16;6726;"COPO CP200BES/ABNT/FMT/1-CX 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50415;"MAKRO ATACADISTA S.A.";"S JOSE DO RIO PRETO";615616;2010-09-06;2010-09-23;NULL;2.00;89.81;179.62;6769;"COPO CP300B/ABNT/FMT/1-CX 2000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50415;"MAKRO ATACADISTA S.A.";"S JOSE DO RIO PRETO";615616;2010-09-06;2010-09-23;NULL;4.00;89.82;359.28;90824;"COPO CP300B/ABNT/FMT 2000UC FORMATTO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50415;"MAKRO ATACADISTA S.A.";"S JOSE DO RIO PRETO";615616;2010-09-06;2010-09-23;NULL;1.00;91.78;91.78;90840;"COPO CP440T/ABNT/ARO 1000UC ARO";5.540;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50415;"MAKRO ATACADISTA S.A.";"S JOSE DO RIO PRETO";615616;2010-09-06;2010-09-23;NULL;1.00;51.22;51.22;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50415;"MAKRO ATACADISTA S.A.";"S JOSE DO RIO PRETO";615616;2010-09-06;2010-09-23;NULL;3.00;93.15;279.45;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50423;"MAKRO ATACADISTA S.A.";BAURU;615622;2010-09-06;2010-09-23;NULL;4.00;63.05;252.20;4863;"COPO CP180BES/ABNT/FMT 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50423;"MAKRO ATACADISTA S.A.";BAURU;615622;2010-09-06;2010-09-23;NULL;3.00;70.05;210.15;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50423;"MAKRO ATACADISTA S.A.";BAURU;615622;2010-09-06;2010-09-23;NULL;1.00;89.81;89.81;6769;"COPO CP300B/ABNT/FMT/1-CX 2000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50423;"MAKRO ATACADISTA S.A.";BAURU;615622;2010-09-06;2010-09-23;NULL;2.00;89.82;179.64;90824;"COPO CP300B/ABNT/FMT 2000UC FORMATTO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50423;"MAKRO ATACADISTA S.A.";BAURU;615622;2010-09-06;2010-09-23;NULL;2.00;91.78;183.56;90840;"COPO CP440T/ABNT/ARO 1000UC ARO";5.540;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50423;"MAKRO ATACADISTA S.A.";BAURU;615622;2010-09-06;2010-09-23;NULL;11.00;51.22;563.42;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50423;"MAKRO ATACADISTA S.A.";BAURU;615622;2010-09-06;2010-09-23;NULL;1.00;93.13;93.13;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50423;"MAKRO ATACADISTA S.A.";BAURU;615622;2010-09-06;2010-09-23;NULL;1.00;103.37;103.37;98795;"COPO CP550T/ABNT/ARO 900UC";6.240;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50431;"MAKRO ATACADISTA S.A.";VOTORANTIM;615628;2010-09-06;2010-09-23;NULL;2.00;63.05;126.10;4863;"COPO CP180BES/ABNT/FMT 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50431;"MAKRO ATACADISTA S.A.";VOTORANTIM;615628;2010-09-06;2010-09-23;NULL;8.00;70.05;560.40;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50431;"MAKRO ATACADISTA S.A.";VOTORANTIM;615628;2010-09-06;2010-09-23;NULL;5.00;51.22;256.10;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50431;"MAKRO ATACADISTA S.A.";VOTORANTIM;615628;2010-09-06;2010-09-23;NULL;1.00;93.13;93.13;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50440;"MAKRO ATACADISTA S.A.";"SAO GONCALO";615635;2010-09-06;2010-09-22;NULL;1.00;63.05;63.05;4863;"COPO CP180BES/ABNT/FMT 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50440;"MAKRO ATACADISTA S.A.";"SAO GONCALO";615635;2010-09-06;2010-09-22;NULL;1.00;63.04;63.04;6696;"COPO CP180BES/ABNT/FMT/1-CX 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50440;"MAKRO ATACADISTA S.A.";"SAO GONCALO";615635;2010-09-06;2010-09-22;NULL;4.00;70.04;280.16;6726;"COPO CP200BES/ABNT/FMT/1-CX 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50440;"MAKRO ATACADISTA S.A.";"SAO GONCALO";615635;2010-09-06;2010-09-22;NULL;1.00;89.81;89.81;6769;"COPO CP300B/ABNT/FMT/1-CX 2000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50440;"MAKRO ATACADISTA S.A.";"SAO GONCALO";615635;2010-09-06;2010-09-22;NULL;6.00;51.22;307.32;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";50440;"MAKRO ATACADISTA S.A.";"SAO GONCALO";615635;2010-09-06;2010-09-22;NULL;2.00;93.13;186.26;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";52329;"MAKRO ATACADISTA S.A.";SALVADOR;615657;2010-09-06;2010-09-28;NULL;2.00;66.27;132.54;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";52329;"MAKRO ATACADISTA S.A.";SALVADOR;615657;2010-09-06;2010-09-28;NULL;2.00;84.98;169.96;6769;"COPO CP300B/ABNT/FMT/1-CX 2000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";52329;"MAKRO ATACADISTA S.A.";SALVADOR;615657;2010-09-06;2010-09-28;NULL;2.00;84.98;169.96;90824;"COPO CP300B/ABNT/FMT 2000UC FORMATTO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";52329;"MAKRO ATACADISTA S.A.";SALVADOR;615657;2010-09-06;2010-09-28;NULL;5.00;48.48;242.40;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";52329;"MAKRO ATACADISTA S.A.";SALVADOR;615657;2010-09-06;2010-09-28;NULL;3.00;88.14;264.42;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";54780;"MAKRO ATACADISTA S.A.";SALVADOR;615567;2010-09-06;2010-09-28;NULL;4.00;59.65;238.60;4863;"COPO CP180BES/ABNT/FMT 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";54780;"MAKRO ATACADISTA S.A.";SALVADOR;615567;2010-09-06;2010-09-28;NULL;2.00;66.27;132.54;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";54780;"MAKRO ATACADISTA S.A.";SALVADOR;615567;2010-09-06;2010-09-28;NULL;4.00;66.27;265.08;6726;"COPO CP200BES/ABNT/FMT/1-CX 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";54780;"MAKRO ATACADISTA S.A.";SALVADOR;615567;2010-09-06;2010-09-28;NULL;5.00;84.98;424.90;90824;"COPO CP300B/ABNT/FMT 2000UC FORMATTO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";54780;"MAKRO ATACADISTA S.A.";SALVADOR;615567;2010-09-06;2010-09-28;NULL;1.00;78.38;78.38;90832;"COPO CP400B/ABNT/ARO 1000UC ARO";5.000;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";54780;"MAKRO ATACADISTA S.A.";SALVADOR;615567;2010-09-06;2010-09-28;NULL;3.00;48.48;145.44;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";54780;"MAKRO ATACADISTA S.A.";SALVADOR;615567;2010-09-06;2010-09-28;NULL;9.00;88.14;793.26;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";54780;"MAKRO ATACADISTA S.A.";SALVADOR;615567;2010-09-06;2010-09-28;NULL;1.00;97.81;97.81;98795;"COPO CP550T/ABNT/ARO 900UC";6.240;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615457;2010-09-01;2010-09-17;NULL;16.00;49.92;798.72;71480;"COPO CP300ABNT/1 2000UC LINHA OURO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615457;2010-09-01;2010-09-17;NULL;552.00;41.63;22979.76;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615458;2010-09-01;2010-09-17;NULL;576.00;37.47;21582.72;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615459;2010-09-01;2010-09-09;NULL;576.00;41.63;23978.88;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615460;2010-09-01;2010-09-15;NULL;576.00;41.63;23978.88;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615461;2010-09-01;2010-09-30;NULL;480.00;37.47;17985.60;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615461;2010-09-01;2010-09-30;NULL;96.00;33.50;3216.00;84778;"COPO CP150BES/ABNT 2500UC-LINHA OURO";4.130;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615464;2010-09-01;2010-09-16;NULL;576.00;37.47;21582.72;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615502;2010-09-02;2010-09-10;NULL;576.00;41.63;23978.88;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615503;2010-09-02;2010-10-01;NULL;528.00;37.47;19784.16;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615503;2010-09-02;2010-10-01;NULL;48.00;33.50;1608.00;84778;"COPO CP150BES/ABNT 2500UC-LINHA OURO";4.130;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615676;2010-09-08;2010-09-15;NULL;48.00;49.92;2396.16;71480;"COPO CP300ABNT/1 2000UC LINHA OURO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615676;2010-09-08;2010-09-15;NULL;120.00;41.63;4995.60;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";63517;"SUPRICORP SUPRIMENTOS LTDA.";BARUERI;615676;2010-09-08;2010-09-15;NULL;384.00;37.47;14388.48;81396;"COPO CP180BES/ABNT 2500UC LINHA OURO";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";65064;"EMBALAGENS SABRINA LTDA.";"SAO PAULO";615779;2010-09-10;2010-10-01;NULL;5.00;37.22;186.10;67814;"PRATO FUNDO 210MM 500UC 50X10";3.480;PRATO
19;"DISCAM COMERCIO E REPRES. LTDA.";65064;"EMBALAGENS SABRINA LTDA.";"SAO PAULO";615779;2010-09-10;2010-10-01;NULL;10.00;56.76;567.60;85944;"COPO CP300T/ABNT 2000UC LINHA OURO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";65064;"EMBALAGENS SABRINA LTDA.";"SAO PAULO";615779;2010-09-10;2010-10-01;NULL;6.00;37.79;226.74;89389;"COPO CP150TES/ABNT 2500UC LINHA OURO";4.130;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";65064;"EMBALAGENS SABRINA LTDA.";"SAO PAULO";615779;2010-09-10;2010-10-01;NULL;5.00;42.57;212.85;89435;"COPO CP180TES/ABNT 2500UC LINHA OURO";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";65064;"EMBALAGENS SABRINA LTDA.";"SAO PAULO";615779;2010-09-10;2010-10-01;NULL;5.00;45.75;228.75;89508;"COPO CP400T/ABNT 1000UC";5.000;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";68381;"CDBU DISTR.DE BRINQUEDOS E UTILID.LTDA.";"SAO PAULO";615782;2010-09-10;2010-09-24;NULL;10.00;36.11;361.10;8818;"POTE C100ES 2000UC";2.500;POTE
19;"DISCAM COMERCIO E REPRES. LTDA.";68381;"CDBU DISTR.DE BRINQUEDOS E UTILID.LTDA.";"SAO PAULO";615782;2010-09-10;2010-09-24;NULL;6.00;40.26;241.56;85480;"COPO CP200T/SM2/ABNT 2000UC 25X25";4.400;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";70530;"A.G.B.ACOUGUE E MERC.LTDA.";"SAO PAULO";615694;2010-09-08;2010-09-15;NULL;15.00;47.30;709.50;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";70530;"A.G.B.ACOUGUE E MERC.LTDA.";"SAO PAULO";615694;2010-09-08;2010-09-15;NULL;1.00;35.50;35.50;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";73210;"TELO E MENEZES DIST.LTDA.";"SAO PAULO";615482;2010-09-02;2010-09-09;NULL;2.00;47.30;94.60;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";73210;"TELO E MENEZES DIST.LTDA.";"SAO PAULO";615482;2010-09-02;2010-09-09;NULL;2.00;37.79;75.58;84778;"COPO CP150BES/ABNT 2500UC-LINHA OURO";4.130;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";73210;"TELO E MENEZES DIST.LTDA.";"SAO PAULO";615482;2010-09-02;2010-09-09;NULL;6.00;35.39;212.34;89206;"PRATO PR150/3 1000UC";3.000;PRATO
19;"DISCAM COMERCIO E REPRES. LTDA.";73210;"TELO E MENEZES DIST.LTDA.";"SAO PAULO";615482;2010-09-02;2010-09-09;NULL;4.00;57.65;230.60;89532;"COPO CP500B/ABNT 1000UC";6.300;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";73210;"TELO E MENEZES DIST.LTDA.";"SAO PAULO";615482;2010-09-02;2010-09-09;NULL;4.00;35.50;142.00;97152;"COPO CB80ES/ABNT 2500UC";3.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";84522;"MAKRO ATACADISTA S.A.";GUARA;615539;2010-09-06;2010-09-27;NULL;16.00;59.65;954.40;4863;"COPO CP180BES/ABNT/FMT 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";84522;"MAKRO ATACADISTA S.A.";GUARA;615539;2010-09-06;2010-09-27;NULL;12.00;66.27;795.24;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";84522;"MAKRO ATACADISTA S.A.";GUARA;615539;2010-09-06;2010-09-27;NULL;10.00;59.65;596.50;6696;"COPO CP180BES/ABNT/FMT/1-CX 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";84522;"MAKRO ATACADISTA S.A.";GUARA;615539;2010-09-06;2010-09-27;NULL;4.00;66.27;265.08;6726;"COPO CP200BES/ABNT/FMT/1-CX 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";84522;"MAKRO ATACADISTA S.A.";GUARA;615539;2010-09-06;2010-09-27;NULL;2.00;84.98;169.96;90824;"COPO CP300B/ABNT/FMT 2000UC FORMATTO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";84522;"MAKRO ATACADISTA S.A.";GUARA;615539;2010-09-06;2010-09-27;NULL;1.00;86.84;86.84;90840;"COPO CP440T/ABNT/ARO 1000UC ARO";5.540;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";84522;"MAKRO ATACADISTA S.A.";GUARA;615539;2010-09-06;2010-09-27;NULL;9.00;48.48;436.32;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";84522;"MAKRO ATACADISTA S.A.";GUARA;615539;2010-09-06;2010-09-27;NULL;5.00;88.14;440.70;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";86924;"TUDEM COM.EMBLS.DESC.LTDA";"SAO PAULO";615527;2010-09-08;2010-09-15;NULL;2.00;56.76;113.52;71480;"COPO CP300ABNT/1 2000UC LINHA OURO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";86924;"TUDEM COM.EMBLS.DESC.LTDA";"SAO PAULO";615527;2010-09-08;2010-09-15;NULL;3.00;47.30;141.90;73490;"COPO CP200BES/ABNT 2500UC LINHA OURO";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";86924;"TUDEM COM.EMBLS.DESC.LTDA";"SAO PAULO";615527;2010-09-08;2010-09-15;NULL;9.00;35.39;318.51;89206;"PRATO PR150/3 1000UC";3.000;PRATO
19;"DISCAM COMERCIO E REPRES. LTDA.";86924;"TUDEM COM.EMBLS.DESC.LTDA";"SAO PAULO";615527;2010-09-08;2010-09-15;NULL;3.00;47.19;141.57;89214;"PRATO PR180/2 1000UC";4.000;PRATO
19;"DISCAM COMERCIO E REPRES. LTDA.";86924;"TUDEM COM.EMBLS.DESC.LTDA";"SAO PAULO";615527;2010-09-08;2010-09-15;NULL;6.00;32.08;192.48;89222;"PRATO PR210/3 500UC";3.000;PRATO
19;"DISCAM COMERCIO E REPRES. LTDA.";86924;"TUDEM COM.EMBLS.DESC.LTDA";"SAO PAULO";615527;2010-09-08;2010-09-15;NULL;3.00;34.76;104.28;89230;"PRATO PR260/3 250UC";3.250;PRATO
19;"DISCAM COMERCIO E REPRES. LTDA.";86924;"TUDEM COM.EMBLS.DESC.LTDA";"SAO PAULO";615527;2010-09-08;2010-09-15;NULL;2.00;45.75;91.50;89494;"COPO CP400B/ABNT 1000UC";5.000;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";104256;"MAKRO ATACADISTA S.A.";"SAO PAULO";615561;2010-09-06;2010-09-21;NULL;12.00;70.05;840.60;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";104256;"MAKRO ATACADISTA S.A.";"SAO PAULO";615561;2010-09-06;2010-09-21;NULL;10.00;63.04;630.40;6696;"COPO CP180BES/ABNT/FMT/1-CX 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";104256;"MAKRO ATACADISTA S.A.";"SAO PAULO";615561;2010-09-06;2010-09-21;NULL;3.00;89.81;269.43;6769;"COPO CP300B/ABNT/FMT/1-CX 2000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";104256;"MAKRO ATACADISTA S.A.";"SAO PAULO";615561;2010-09-06;2010-09-21;NULL;5.00;89.82;449.10;90824;"COPO CP300B/ABNT/FMT 2000UC FORMATTO";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";104256;"MAKRO ATACADISTA S.A.";"SAO PAULO";615561;2010-09-06;2010-09-21;NULL;21.00;51.22;1075.62;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";104256;"MAKRO ATACADISTA S.A.";"SAO PAULO";615561;2010-09-06;2010-09-21;NULL;2.00;93.15;186.30;98779;"COPO CP200T/ABNT/ARO 3000UC";6.600;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";106534;"LIVRARIA E PAPELARIA ITAPOA LTDA.";"SAO JOSE DOS CAMPOS";615669;2010-09-08;2010-09-15;NULL;20.00;50.70;1014.00;89524;"COPO CP440T/ABNT 1000UC";5.540;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";109665;"JML-PLASTIC COM.DE EMBLS.LTDA-ME";"SAO PAULO";615465;2010-09-01;2010-09-15;NULL;2.00;54.73;109.46;77275;"POTE PT250P0001/1 1000UC";3.200;POTE
19;"DISCAM COMERCIO E REPRES. LTDA.";109665;"JML-PLASTIC COM.DE EMBLS.LTDA-ME";"SAO PAULO";615465;2010-09-01;2010-09-15;NULL;4.00;37.79;151.16;89389;"COPO CP150TES/ABNT 2500UC LINHA OURO";4.130;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";109665;"JML-PLASTIC COM.DE EMBLS.LTDA-ME";"SAO PAULO";615465;2010-09-01;2010-09-15;NULL;1.00;45.75;45.75;89494;"COPO CP400B/ABNT 1000UC";5.000;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";109665;"JML-PLASTIC COM.DE EMBLS.LTDA-ME";"SAO PAULO";615465;2010-09-01;2010-09-15;NULL;3.00;45.75;137.25;89508;"COPO CP400T/ABNT 1000UC";5.000;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";109665;"JML-PLASTIC COM.DE EMBLS.LTDA-ME";"SAO PAULO";615465;2010-09-01;2010-09-15;NULL;8.00;25.16;201.28;89575;"COPO CP250T/ABNT 1000UC (TULIPA)";2.750;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";116815;"MAKRO ATACADISTA S.A.";CAMBE;615479;2010-09-01;2010-09-14;NULL;2.00;63.05;126.10;4863;"COPO CP180BES/ABNT/FMT 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";116815;"MAKRO ATACADISTA S.A.";CAMBE;615479;2010-09-01;2010-09-14;NULL;2.00;63.04;126.08;6696;"COPO CP180BES/ABNT/FMT/1-CX 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";116815;"MAKRO ATACADISTA S.A.";CAMBE;615479;2010-09-01;2010-09-14;NULL;4.00;51.22;204.88;90859;"COPO CP330T/ABNT/ARO 1000UC ARO";3.630;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";116815;"MAKRO ATACADISTA S.A.";CAMBE;615642;2010-09-06;2010-09-27;NULL;4.00;63.05;252.20;4863;"COPO CP180BES/ABNT/FMT 2500UC";4.950;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";116815;"MAKRO ATACADISTA S.A.";CAMBE;615642;2010-09-06;2010-09-27;NULL;6.00;70.05;420.30;4880;"COPO CP200BES/ABNT/FMT 2500UC";5.500;COPO
19;"DISCAM COMERCIO E REPRES. LTDA.";116815;"MAKRO ATACADISTA S.A.";CAMBE;615642;2010-09-06;2010-09-27;NULL;4.00;70.04;280.16;6726;"COPO CP200BES/ABNT/FMT/1-CX 2500UC";5.500;COPO
